source,spectral_type_string,spectral_type_code,2MASS.H,2MASS.J,2MASS.Ks,WISE.W1,WISE.W2
SDSS J132715.21+075937.5,L1,71.0,13.785,14.599,13.236,12.817,12.559
SDSS J132926.03+531733.9,L1,71.0,,,,15.238,14.952
SDSS J132937.22+035729.6,L0,70.0,15.148,16.038,15.046,14.418,14.092
SDSS J133010.03+141113.3,L0,70.0,15.761,16.442,15.206,15.175,14.988
SDSS J133257.73+325813.1,L0,70.0,15.489,16.567,15.33,14.98,14.735
SDSS J133312.79+150956.6,L0,70.0,,,,14.585,14.421
SDSS J133345.36-021600.2,L2.2,72.2,14.368,15.378,13.852,13.534,13.279
SDSS J133345.36-021600.2,L3,73.0,14.368,15.378,13.852,13.534,13.279
SDSS J133506.46+431725.1,L0,70.0,16.198,16.453,15.382,15.256,15.048
SDSS J134148.85+551046.2,L1,71.0,14.393,15.209,14.042,13.599,13.343
SDSS J134203.11+134022.2,L5.5,75.5,15.708,16.756,15.109,14.455,14.158
SDSS J134224.93+603731.4,L0,70.0,15.637,16.359,15.508,15.05,14.914
SDSS J134228.41-002705.7,L0,70.0,14.877,15.594,14.297,14.016,13.768
SDSS J134322.51-030100.2,L0,70.0,,,,14.555,14.366
SDSS J134329.01+131226.2,L1,71.0,15.444,16.022,14.886,14.3,14.08
SDSS J134338.74-022044.6,L0,70.0,15.534,16.296,15.018,14.796,14.537
SDSS J134515.81-025514.4,L0,70.0,,,,14.652,14.419
SDSS J134525.57+521634.0,L3.5,73.5,,,,14.987,14.79
SDSS J134544.36+654217.9,L0,70.0,,15.873,,13.95,13.689
SDSS J134607.41+084234.5,L2,72.0,14.786,15.743,14.162,13.771,13.529
SDSS J134925.25+504954.5,L0,70.0,13.973,14.721,13.567,13.163,12.945
SDSS J135238.65+324002.4,L0,70.0,15.287,16.051,14.988,14.643,14.461
SDSS J135327.06+650944.5,L0,70.0,15.93,16.659,15.459,15.323,14.998
SDSS J135439.54+504451.0,L1,71.0,,,,12.739,12.504
SDSS J135825.72+423434.4,L0,70.0,,,,14.482,14.267
SDSS J135852.68+374711.9,T4.5:,84.5,16.142,16.46,,16.152,14.192
SDSS J135923.99+472843.2,L8.5,78.5,16.05,17.16,15.49,14.572,14.079
SDSS J135955.19+324719.0,L0,70.0,14.818,15.584,14.312,13.981,13.72
SDSS J140023.12+433822.3,L7:,77.0,15.094,16.301,14.487,13.83,13.39
SDSS J140231.75+014830.3,L1,71.0,14.653,15.451,14.176,13.821,13.56
SDSS J140255.66+080055.2,T2 pec,82.0,15.966,16.839,15.594,15.027,14.345
SDSS J140307.47+201859.3,L0,70.0,,,,15.105,14.951
SDSS J140347.84+351313.1,L0,70.0,16.132,16.405,15.46,15.0,14.693
SDSS J140403.24+445331.7,L0,70.0,15.511,15.932,14.772,14.624,14.432
SDSS J140409.91+400214.0,L0,70.0,,,,14.979,14.762
SDSS J140412.19+133922.1,L0,70.0,15.699,16.364,15.038,14.914,14.708
SDSS J140441.68+023550.1,L1,71.0,14.908,15.601,14.53,14.218,13.988
SDSS J140442.39-022426.1,L0,70.0,15.435,16.193,14.995,14.63,14.334
SDSS J140601.47+524931.0,L0,70.0,14.967,15.559,14.562,14.018,13.732
SDSS J140633.18+360449.3,L0,70.0,15.894,16.311,15.214,15.036,14.679
SDSS J140818.89+064954.3,L1,71.0,14.916,15.785,14.354,13.956,13.751
SDSS J140909.45+432750.0,L0,70.0,15.108,15.916,14.609,14.217,13.965
SDSS J141011.14+132900.8,L4,74.0,15.894,16.846,15.531,15.19,15.045
SDSS J141133.55+172530.6,L1,71.0,15.397,16.258,14.784,14.422,14.218
SDSS J141530.05+572428.7,T3:,83.0,16.09,16.734,15.55,14.839,14.002
SDSS J141838.08+145522.4,L0,70.0,14.546,15.217,14.205,13.816,13.584
SDSS J141858.92+600018.8,L0,70.0,14.484,15.235,13.93,13.649,13.403
SDSS J141910.99+484257.0,L0,70.0,15.465,16.154,14.763,14.797,14.643
SDSS J141942.83+420524.0,L0,70.0,15.364,16.112,14.962,14.684,14.395
SDSS J142058.30+213156.6,L0.0:,70.0,,,,13.618,13.39
SDSS J142058.30+213156.6,L1,71.0,,,,13.618,13.39
SDSS J142227.25+221557.1,L6.5::,76.5,16.032,17.064,15.642,14.976,14.701
SDSS J142241.28+234011.8,L0,70.0,16.1,16.526,15.56,15.324,15.003
SDSS J142257.15+082752.1,L2,72.0,14.216,15.103,13.653,13.243,13.021
SDSS J142257.15+082752.1,L2.1,72.1,14.216,15.103,13.653,13.243,13.021
SDSS J142612.86+313039.4,L4.0::,74.0,15.59,16.62,14.72,14.264,14.01
SDSS J142807.00+512022.5,L0,70.0,15.442,16.322,14.99,14.758,14.502
SDSS J142928.52+573055.0,L0,70.0,14.515,15.365,14.019,13.671,13.366
SDSS J142935.19+383221.5,L0,70.0,14.929,15.965,14.534,14.222,13.924
SDSS J143055.90+001352.1,L0,70.0,15.375,16.29,14.981,14.766,14.497
SDSS J143132.79+351300.6,L1,71.0,14.765,15.591,14.159,13.861,13.633
SDSS J143147.92+124329.0,L0,70.0,15.565,16.384,15.32,14.89,14.704
SDSS J143211.74-005900.8,L4.5,74.5,,,,14.834,14.588
SDSS J143242.10+345142.7,L1,71.0,,,,14.159,13.882
SDSS J143242.10+345142.7,L1.2,71.2,,,,14.159,13.882
SDSS J143251.01+363643.6,L0,70.0,13.6,14.304,13.069,12.752,12.51
SDSS J143517.20-004612.9,L0,70.0,15.613,16.484,15.32,15.097,14.927
SDSS J143553.25+112948.6,T2:,82.0,,,,15.32,14.315
SDSS J143904.71+020526.7,L0,70.0,15.17,16.016,14.86,14.569,14.367
SDSS J143911.87+082315.6,L0,70.0,14.648,15.391,14.093,13.682,13.433
SDSS J143925.22+424141.7,L0,70.0,14.788,15.499,14.202,13.828,13.547
SDSS J143933.44+031759.2,L0.7,70.7,15.673,15.994,14.813,14.429,14.262
SDSS J143933.44+031759.2,L1,71.0,15.673,15.994,14.813,14.429,14.262
SDSS J143945.86+304220.6,T2.5,82.5,,,,15.76,14.73
SDSS J144016.20+002638.9,L1,71.0,15.414,16.069,14.815,14.294,14.062
SDSS J144016.20+002638.9,L3,73.0,15.414,16.069,14.815,14.294,14.062
SDSS J144128.52+504600.4,L3,73.0,,,,14.608,14.297
SDSS J144139.88+353809.5,L0,70.0,,,,13.84,13.587
SDSS J144430.14+485807.3,L0,70.0,,,,15.005,14.753
SDSS J144635.65+164337.3,L0,70.0,15.965,16.416,15.149,14.93,14.64
SDSS J144804.97+060802.3,L0,70.0,15.003,15.77,14.582,14.216,13.957
SDSS J144842.76+371932.1,L0,70.0,,,,13.657,13.404
SDSS J144927.99+205434.1,L0,70.0,,,,15.546,15.522
SDSS J145017.31+461739.4,L0,70.0,,,,14.068,13.828
SDSS J145037.69+082807.1,L0,70.0,15.883,16.328,15.4,15.052,14.839
SDSS J145057.34+392045.2,L0,70.0,13.721,14.455,13.35,12.854,12.531
SDSS J145058.89+584116.5,L0,70.0,15.835,16.524,15.225,15.006,14.829
SDSS J145255.58+272324.4,L0,70.0,14.356,14.924,14.083,13.644,13.379
SDSS J145255.58+272324.4,L0.2:,70.2,14.356,14.924,14.083,13.644,13.379
SDSS J145325.89+142041.8,L1,71.0,14.404,15.074,13.893,13.496,13.159
SDSS J145447.76+371823.1,L0,70.0,15.64,16.265,15.32,14.818,14.597
SDSS J145502.93+261919.6,L1,71.0,14.528,15.14,13.867,13.402,13.163
SDSS J145658.17+070104.7,L3,73.0,15.203,16.283,14.596,14.168,13.91
SDSS J150238.47+182539.8,L0,70.0,15.535,16.473,15.28,14.976,14.786
SDSS J150240.80+613815.5,L1,71.0,16.084,16.346,15.385,15.016,14.851
SDSS J150309.53+115323.1,L2,72.0,15.404,16.296,14.787,14.485,14.289
SDSS J150411.63+102718.4,T7,87.0,,,,16.229,14.063
SDSS J150553.80+610549.4,L0,70.0,14.161,14.755,13.772,13.507,13.313
SDSS J150844.43+433955.5,L0,70.0,15.253,16.278,15.069,14.811,14.551
SDSS J151110.91+434036.3,L5.8,75.8,15.47,16.6,14.7,13.932,13.629
SDSS J151136.24+353511.4,L1,71.0,15.62,16.294,14.946,14.631,14.36
SDSS J151506.11+443648.3,L7.5:,77.5,15.636,16.583,14.757,14.009,13.566
SDSS J151527.14+341232.7,L1,71.0,15.173,16.269,14.647,14.409,14.194
SDSS J151542.29+325543.2,L0,70.0,15.569,16.215,14.963,14.768,14.477
SDSS J151603.03+025928.9,T0:,80.0,15.997,17.23,15.433,14.653,14.115
SDSS J151603.96+573907.6,L0,70.0,15.481,16.147,15.204,14.802,14.463
SDSS J151643.01+305344.4,T0.5:,80.5,15.868,16.848,15.081,14.125,13.441
SDSS J152103.24+013142.7,T3,83.0,15.576,16.399,15.347,14.904,14.015
SDSS J152314.46+105258.9,L0,70.0,15.154,16.087,14.821,14.214,13.981
SDSS J152324.45-021133.8,L0,70.0,,,,14.147,13.893
SDSS J152529.74+200407.9,L1,71.0,14.606,15.507,14.016,13.747,13.528
SDSS J152531.32+581053.1,L6.5:,76.5,15.826,17.055,15.552,14.93,14.609
SDSS J152621.06+280806.9,L1,71.0,,,,14.092,14.004
SDSS J153012.87+514717.1,L0,70.0,14.313,15.047,13.737,13.417,13.177
SDSS J153119.91+262835.2,L0,70.0,,,,15.248,15.077
SDSS J153223.34+261118.8,L1,71.0,15.328,16.118,14.898,14.395,14.195
SDSS J153417.05+161546.1,T3.5,83.5,16.078,16.753,16.06,15.41,14.48
SDSS J153453.33+121949.2,L4:,74.0,14.303,15.332,13.827,12.986,12.684
SDSS J153721.97+140507.5,L0,70.0,15.463,16.132,15.046,14.714,14.566
SDSS J154009.36+374230.3,L9:,79.0,15.348,16.558,14.739,13.962,13.657
SDSS J154050.74+503324.4,L0,70.0,16.42,16.662,15.7,15.53,15.358
SDSS J154343.92-014737.3,L0,70.0,15.263,15.963,14.952,,
SDSS J154501.09+033714.3,L0,70.0,15.629,16.344,15.289,15.086,14.961
SDSS J154502.87+061807.8,L4,74.0,15.604,16.365,15.275,14.665,14.419
SDSS J154508.93+355527.3,L7.5,77.5,15.997,16.834,15.427,14.565,14.185
SDSS J154625.94+160917.9,L0,70.0,14.805,15.714,14.189,13.936,13.709
SDSS J154628.38+253634.3,L1,71.0,15.069,15.76,14.711,14.309,14.052
SDSS J154727.23+033636.3,L2,72.0,15.07,16.077,14.27,13.979,13.698
SDSS J154849.02+172235.4,L5,75.0,15.142,16.104,14.456,13.79,13.518
SDSS J154854.89+281404.7,L0,70.0,14.933,15.94,14.45,14.192,14.008
SDSS J154910.12+551203.2,L3,73.0,,,,14.829,14.597
SDSS J154914.17+502235.8,L0,70.0,15.695,16.261,15.197,14.786,14.599
SDSS J154951.39+490450.1,L0,70.0,15.317,16.245,15.07,,14.531
SDSS J155120.86+432930.3,L3,73.0,14.201,15.133,13.626,13.009,12.687
SDSS J155120.86+432930.3,L3.1,73.1,14.201,15.133,13.626,13.009,12.687
SDSS J155132.71+544201.2,L0,70.0,,,,13.162,12.965
SDSS J155215.38+065041.5,L0,70.0,15.91,16.779,15.63,14.909,14.617
SDSS J155252.32-003501.9,L0,70.0,15.403,15.992,15.013,14.676,14.372
SDSS J155526.15+001720.6,L0,70.0,14.23,14.95,13.82,13.447,13.189
SDSS J155644.35+172308.9,L0,70.0,13.865,14.669,13.347,12.922,12.631
SDSS J155644.35+172308.9,L0.7,70.7,13.865,14.669,13.347,12.922,12.631
SDSS J160140.86+215945.4,L1,71.0,,,,14.792,14.506
SDSS J160510.15+042152.1,L0,70.0,14.379,15.243,13.819,13.606,13.373
SDSS J160743.08+345947.4,L0,70.0,14.507,15.415,13.963,13.56,13.232
SDSS J161106.31+002547.0,L0,70.0,16.526,17.02,15.828,15.898,15.745
SDSS J161312.06+472918.2,L0,70.0,15.23,15.955,14.791,14.467,14.244
SDSS J161349.44+134608.6,L0,70.0,15.511,16.406,15.125,14.704,14.471
SDSS J161420.50+004643.6,L2,72.0,15.587,16.23,14.85,14.582,14.387
SDSS J161459.98+400435.1,L2,72.0,15.842,16.568,15.009,14.573,14.272
SDSS J161611.36+521328.0,L0,70.0,14.631,15.397,14.179,13.75,13.448
SDSS J161626.46+221859.2,L5::,75.0,16.225,17.258,15.823,14.777,14.322
SDSS J161731.65+401859.7,L4,74.0,15.605,16.741,14.754,14.049,13.723
SDSS J161840.27+202045.6,L0,70.0,15.2,16.146,14.814,,14.141
SDSS J161928.31+005011.9,L1.3,71.3,13.66,14.391,13.19,12.708,12.476
SDSS J161928.31+005011.9,L2,72.0,13.66,14.391,13.19,12.708,12.476
SDSS J162051.17+323732.1,L6,76.0,16.296,17.507,15.52,14.751,14.376
SDSS J162124.66+274702.7,L1,71.0,,,,15.175,14.98
SDSS J162208.04+454813.1,L0,70.0,15.081,15.861,14.437,13.993,13.729
SDSS J162255.27+115924.1,L6:,76.0,16.149,16.879,15.548,14.739,14.571
SDSS J162307.37+290827.7,L1,71.0,,,,14.604,14.373
SDSS J162321.84+153039.2,L0,70.0,15.133,15.939,14.629,14.451,14.171
SDSS J162559.01+334705.5,L0,70.0,14.688,15.622,14.229,13.913,13.745
SDSS J162603.03+211313.0,L3,73.0,,,,13.306,13.026
SDSS J162603.03+211313.0,L4.7:,74.7,,,,13.306,13.026
SDSS J162834.35+242847.2,L1,71.0,14.995,15.902,14.483,14.086,13.872
SDSS J162838.35+625945.7,L0,70.0,,,,14.331,14.014
SDSS J162838.77+230821.1,T7,87.0,16.107,16.458,15.872,16.161,13.859
SDSS J163022.92+081822.0,T5.5,85.5,16.332,16.396,16.41,16.024,14.437
SDSS J163030.53+434404.0,L7:,77.0,15.438,16.634,14.652,13.832,13.264
SDSS J163050.01+005101.3,L1,71.0,15.247,16.004,14.617,14.091,13.796
SDSS J163050.01+005101.3,L2,72.0,15.247,16.004,14.617,14.091,13.796
SDSS J163142.02+243359.7,L0,70.0,,,,14.769,14.546
SDSS J163239.34+415004.3,T1:,81.0,,,,15.962,15.318
SDSS J163256.13+350507.2,L0.7,70.7,13.867,14.65,13.297,,
SDSS J163256.13+350507.2,L1,71.0,13.867,14.65,13.297,,
SDSS J163355.23+010027.0,L0,70.0,15.038,15.607,14.485,14.236,14.045
SDSS J163359.23-064056.5,L6,76.0,15.165,16.138,14.544,13.822,13.522
SDSS J163655.90+002526.4,L1,71.0,,,,16.321,16.315
SDSS J163748.65+275254.6,L0,70.0,14.156,14.947,13.844,13.517,13.263
SDSS J163817.31+321144.0,L0,70.0,14.642,15.392,14.164,13.851,13.545
SDSS J164230.27+202048.1,L1,71.0,15.313,16.223,14.667,14.507,14.246
SDSS J164238.60+330855.6,L0,70.0,14.45,15.181,14.099,13.694,13.44
SDSS J164438.14+284614.5,L2,72.0,,,,13.798,13.63
SDSS J164439.66+260013.3,L1,71.0,14.712,15.466,14.205,13.964,13.738
SDSS J164540.16+290744.4,L0,70.0,15.718,16.599,,15.093,14.808
SDSS J164748.33+190933.7,L0,70.0,15.448,16.28,15.013,,
SDSS J164911.16+300048.3,L1,71.0,15.381,16.116,14.919,14.485,14.331
SDSS J164916.89+464340.0,L5,75.0,,,,15.033,14.68
SDSS J165031.33+352359.5,L2,72.0,,,,13.994,13.792
SDSS J165301.98+413847.5,L0,70.0,,,,14.947,14.705
SDSS J165309.93+245039.8,L0,70.0,,,,15.064,14.914
SDSS J165450.79+374714.6,L0.7,70.7,,,,13.235,12.999
SDSS J165450.79+374714.6,L2,72.0,,,,13.235,12.999
SDSS J16585026+1820006,L0,70.0,14.909,15.484,14.572,14.067,13.78
SDSS J16585026+1820006,L0.9,70.9,14.909,15.484,14.572,14.067,13.78
SDSS J170219.44+385841.2,L1,71.0,15.95,16.89,15.166,15.255,15.059
SDSS J170302.52+355824.3,L0,70.0,14.405,15.068,13.966,13.71,13.467
SDSS J170310.64+252521.4,L0,70.0,16.459,16.632,15.761,15.406,15.119
SDSS J170316.71+190636.0,L0,70.0,14.096,14.916,13.651,13.343,13.041
SDSS J171049.35+332325.2,L0,70.0,14.541,15.13,14.083,13.806,13.507
SDSS J171147.17+233130.5,L3.5:,73.5,15.958,16.815,15.212,14.668,14.353
SDSS J171319.23+292816.1,L0,70.0,,,,14.635,14.379
SDSS J171714.10+652622.2,L4,74.0,,,,12.54,12.24
SDSS J171714.10+652622.2,L6.2,76.2,,,,12.54,12.24
SDSS J172006.69+615537.7,L3,73.0,,,,15.307,15.186
SDSS J172533.04+553332.5,L0,70.0,15.725,16.623,15.526,15.062,14.788
SDSS J172543.84+532534.9,L1,71.0,,,,13.985,13.79
SDSS J172545.59+640501.2,L2 pec (blue),72.0,,,,15.397,15.179
SDSS J172822.19+584509.9,L1,71.0,15.499,16.395,,14.609,14.404
SDSS J173101.41+531047.9,L6:,76.0,15.484,16.374,14.854,14.094,13.761
SDSS J175024.01+422237.8,T2,82.0,15.415,16.467,15.482,14.759,14.016
SDSS J175805.46+463311.9,T6.5,86.5,16.254,16.152,15.465,15.624,13.834
SDSS J204317.69-155103.4,L9,79.0,16.054,16.625,15.402,14.74,14.237
SDSS J204749.61-071818.3,T0:,80.0,,,,14.454,13.961
SDSS J205235.31-160929.8,T1:,81.0,,,,14.206,13.605
SDSS J205755.92-005006.7,L0,70.0,14.226,14.974,13.77,13.499,13.296
SDSS J211846.77-001044.6,L1,71.0,15.618,16.204,15.071,14.83,14.697
SDSS J211846.77-001044.6,L2.2:,72.2,15.618,16.204,15.071,14.83,14.697
SDSS J212413.89+010000.3,T5,85.0,,,,15.654,14.184
SDSS J213151.87-001432.4,L0,70.0,,,,16.191,16.13
SDSS J213154.43-011939.3,L9,79.0,,,,15.025,14.752
SDSS J213154.43-011939.3,L9:,79.0,,,,15.025,14.752
SDSS J213352.72+101841.0,L5:,75.0,15.833,16.878,15.236,14.782,14.578
SDSS J214527.82-073434.1,L0,70.0,14.918,15.588,14.305,14.011,13.816
SDSS J215125.92-000200.7,L0,70.0,15.089,15.75,14.856,14.409,14.172
SDSS J215817.69+000300.3,L1.5,71.5,,,,15.345,15.116
SDSS J220517.48-003710.3,L0,70.0,16.24,16.819,15.46,15.218,15.081
SDSS J221743.53+000253.8,L1,71.0,,,,16.065,15.9
SDSS J222000.97+121436.5,L0,70.0,16.08,16.436,,14.913,14.665
SDSS J223550.14+122737.3,L0,70.0,,,,13.66,13.467
SDSS J225913.88-005158.2,L1.6,71.6,15.315,16.357,14.651,14.32,14.07
SDSS J225913.88-005158.2,L2,72.0,15.315,16.357,14.651,14.32,14.07
SDSS J230722.58-005746.6,L1,71.0,,,,16.136,15.679
SDSS J232804.58-103845.7,L3.5,73.5,15.841,17.005,15.083,14.624,14.317
SDSS J233129.35+155222.5,L0,70.0,14.196,15.057,14.0,13.461,13.198
SDSS J233358.42+005012.1,L0,70.0,14.398,15.013,13.841,13.538,13.242
SDSS J233526.42+081721.3,L0,70.0,13.946,14.723,13.38,13.093,12.778
SDSS J233615.99+004253.4,L0,70.0,15.707,17.077,15.286,15.081,14.856
SDSS J234034.42-001351.6,L1,71.0,,,,15.004,14.82
SDSS J234406.88+011515.6,L3,73.0,,,,14.702,14.485
SDSS J234759.77-001546.9,L0,70.0,16.15,16.404,,15.581,15.411
SDSS J234841.38-004022.1,L1.5,71.5,,,,16.214,16.095
SDSS J235835.45-000909.5,L0,70.0,,,,15.953,15.674
SDSS J235841.98+000622.0,L1.5,71.5,16.523,17.172,15.622,15.409,15.15
SDSSp J005406.55-003101.8,L1,71.0,14.891,15.731,14.38,14.001,13.749
SDSSp J005406.55-003101.8,L2.2,72.2,14.891,15.731,14.38,14.001,13.749
SDSSp J030136.53+002057.9,L1:,71.0,,,,15.576,15.272
SDSSp J030321.24-000938.2,L0,70.0,15.609,16.12,14.88,14.666,14.458
SDSSp J032817.38+003257.2,L2.5:,72.5,14.975,15.988,14.161,13.643,13.349
SDSSp J032817.38+003257.2,L3,73.0,14.975,15.988,14.161,13.643,13.349
SDSSp J033017.77+000047.8,L0:,70.0,15.881,16.52,15.525,15.255,14.996
SDSSp J033035.13-002534.5,L4,74.0,14.42,15.311,13.837,13.281,13.059
SDSSp J033035.13-002534.5,L6.5,76.5,14.42,15.311,13.837,13.281,13.059
SDSSp J041320.38-011424.9,L0.5,70.5,14.657,15.303,14.135,13.78,13.541
SDSSp J104325.10+000148.2,L3,73.0,15.208,15.935,14.472,14.133,13.84
SDSSp J125737.26-011336.1,L4,74.0,14.722,15.941,14.123,13.514,13.239
SDSSp J125737.26-011336.1,L5,75.0,14.722,15.941,14.123,13.514,13.239
SDSSp J131415.52-000848.1,L3.5:,73.5,16.168,16.62,15.295,14.803,14.588
SDSSp J144001.82+002145.8,L1,71.0,15.08,15.948,14.598,14.112,13.856
SDSSp J144600.60+002452.0,L5,75.0,14.514,15.894,13.935,13.238,12.944
SDSSp J144600.60+002452.0,L6,76.0,14.514,15.894,13.935,13.238,12.944
SDSSp J164010.59+003721.8,L0,70.0,15.694,16.53,15.184,15.176,14.91
SDSSp J225529.09-003433.4,L0:,70.0,14.756,15.65,14.437,14.033,13.828
SIMP J013656.5+093347.3,T2,82.0,12.771,13.455,12.562,11.944,11.001
SIMP J013656.5+093347.3,T2.5,82.5,12.771,13.455,12.562,11.944,11.001
SIMP J1501530-013506,L4.5,74.5,14.952,16.081,14.257,13.526,13.21
SIMP J1619275+031350,T2.5,82.5,15.022,15.454,15.015,14.267,13.236
SIPS J0050-1538,L0.5,70.5,13.077,13.779,12.647,12.337,12.09
SIPS J0050-1538,L1:,71.0,13.077,13.779,12.647,12.337,12.09
SIPS J0058-0651,L0,70.0,13.444,14.311,12.904,12.545,12.248
SIPS J0058-0651,L0.6 INT-G,70.6,13.444,14.311,12.904,12.545,12.248
SIPS J0614-2019,L2,72.0,13.901,14.783,13.375,13.03,12.777
SSSPM J0134-6315,L0,70.0,14.018,14.513,13.704,13.486,13.271
SSSPM J0829-1309,L2,72.0,11.851,12.8,11.297,11.04,10.801
SSSPM J0829-1309,L2:,72.0,11.851,12.8,11.297,11.04,10.801
SSSPM J2307-5009,L0.5,70.5,12.7,13.386,12.24,11.908,11.61
SSSPM J2356-3426,L0.5,70.5,12.376,12.947,11.965,11.635,11.32
SSSPM J2400-2008,L1,71.0,13.623,14.382,13.248,12.936,12.627
TWA 42,L7 VL-G,77.0,,,,13.54,12.879
UGCS J030013.86+490142.5,T6.5,86.5,,,,17.583,15.682
UGCS J053022.52-052447.4,T7:,87.0,,,,18.239,16.087
UGCS J084510.66+214817.1,L0,70.0,,,,15.707,15.456
UGCS J160956.34-222245.6,L2,72.0,,,,15.571,15.411
UGPS J20480024+503821.9,T5,85.0,,,,16.289,14.784
ULAS J000010.43+113602.2,T1.5,81.5,,,,16.865,16.972
ULAS J000613.24+154020.7,L9,79.0,,,,15.331,14.773
ULAS J000734.90+011247.1,T7,87.0,,,,17.633,15.885
ULAS J001040.57+010013.1,L1:,71.0,,,,16.37,16.227
ULAS J001836.51-002559.1,L9:,79.0,,,,14.937,14.497
ULAS J002406.37+134705.3,L3:,73.0,,,,16.011,15.874
ULAS J002422.94+002247.9,T4.5,84.5,,,,17.391,16.522
ULAS J002740.95+085940.3,T3.9,83.9,,,,18.372,16.673
ULAS J002827.56+142349.1,L8.5,78.5,,,,15.092,14.757
ULAS J002912.25+145604.9,L1:,71.0,,,,16.007,15.991
ULAS J003716.06-005404.7,L3:,73.0,,,,16.172,15.933
ULAS J004030.42+091524.9,T4.3,84.3,,,,17.68,16.099
ULAS J004355.61+141117.6,L0,70.0,,,,15.53,15.286
ULAS J004757.41+154641.4,T2::,82.0,,,,15.534,14.897
ULAS J005038.20-000336.6,L2:,72.0,,,,15.952,15.768
ULAS J010036.01+062044.1,L0:,70.0,,,,16.046,15.751
ULAS J010324.69+092746.5,T6.1,86.1,,,,18.536,16.536
ULAS J010531.78+142931.5,L1:,71.0,,,,16.537,16.331
ULAS J010557.68+034643.6,T4.0,84.0,,,,18.164,17.301
ULAS J011151.89-010534.2,L3.5,73.5,,,,15.363,15.059
ULAS J011645.47+144335.3,L3.5,73.5,,,,15.676,15.587
ULAS J012735.66+153905.9,T6.5,86.5,,,,18.245,16.213
ULAS J012814.41-004153.5,T0,80.0,,,,15.809,15.063
ULAS J012906.88+011350.4,L6,76.0,,,,15.542,15.115
ULAS J013017.79+080453.9,T6,86.0,,,,17.908,15.947
ULAS J013117.53-003128.6,T3,83.0,,,,17.723,16.662
ULAS J013243.81+055232.2,L5,75.0,,,,14.221,13.958
ULAS J013619.79+071737.9,L4:,74.0,,,,15.855,15.469
ULAS J013807.67-010417.0,L1.5,71.5,,,,16.155,15.793
ULAS J013939.77+004813.8,T7.5,87.5,,,,18.408,16.267
ULAS J013950.51+150307.6,T7,87.0,,,,17.931,15.954
ULAS J014022.04+123756.9,T5.6,85.6,,,,18.749,16.613
ULAS J014103.30+131832.6,L3.5,73.5,,,,14.172,14.015
ULAS J014443.27+014741.0,T3.9,83.9,,,,17.621,15.964
ULAS J014927.09+144108.2,L5,75.0,,,,15.514,15.048
ULAS J015024.37+135924.0,T7.5,87.5,,,,17.589,15.22
ULAS J015144.10+134645.8,L5,75.0,,,,15.463,15.223
ULAS J020013.18+090835.2,T6,86.0,,,,16.122,15.504
ULAS J020047.44+133755.1,T4,84.0,,,,18.191,16.356
ULAS J020336.94-010231.1,T5,85.0,,,,17.87,16.604
ULAS J020529.62+142114.0,T1,81.0,,,,16.195,15.436
ULAS J020543.26+084340.2,T8.1,88.1,,,,18.477,15.881
ULAS J020604.27+054958.8,L0.5,70.5,,,,16.561,16.133
ULAS J020944.30+133924.7,T5.5,85.5,,,,18.398,16.565
ULAS J021750.35+035803.3,T6.2,86.2,,,,18.886,16.727
ULAS J022200.43-002410.5,T5,85.0,,,,18.916,17.117
ULAS J022603.18+070231.4,T7,87.0,,,,18.047,16.188
ULAS J023144.49+063602.2,T2.8,82.8,,,,18.167,17.601
ULAS J024557.88+065359.4,T7,87.0,,,,18.86,16.005
ULAS J024703.40-010700.8,L4.5,74.5,,,,15.306,14.97
ULAS J025545.28+061655.8,T6,86.0,,,,17.927,15.529
ULAS J025940.95+054934.8,L3:,73.0,,,,15.84,15.578
ULAS J031451.72+045346.2,L5.5,75.5,16.182,17.689,15.805,14.813,14.442
ULAS J031959.75+061740.7,L1.5:,71.5,,,,15.849,15.634
ULAS J032042.15+061837.1,L0:,70.0,,,,16.537,16.157
ULAS J032143.05+054524.3,L4:,74.0,,,,15.474,15.3
ULAS J032353.82+061352.3,L1:,71.0,,,,16.034,15.81
ULAS J032524.61+051039.5,T5.8,85.8,,,,18.235,16.124
ULAS J032920.22+043024.5,T5,85.0,,,,17.566,15.24
ULAS J033005.72+055653.4,L5:,75.0,,,,15.379,15.075
ULAS J033027.97+053626.6,L1,71.0,,,,16.627,16.523
ULAS J033036.84+042657.7,L4,74.0,,,,15.181,14.956
ULAS J034150.21+042324.9,L5,75.0,15.983,16.984,15.226,14.553,14.267
ULAS J034832.97-001258.3,T (early),80.0,,,,16.826,17.267
ULAS J074616.98+235532.2,T7,87.0,,,,18.408,16.721
ULAS J074720.07+245516.3,T6.5,86.5,,,,17.766,16.094
ULAS J075829.83+222526.7,T6.5,86.5,,,,16.884,15.156
ULAS J075937.75+185555.0,T6,86.0,,,,18.251,16.485
ULAS J080055.05+193838.1,L1,71.0,,,,16.007,15.74
ULAS J080441.05+182611.6,L5,75.0,,,,15.06,14.646
ULAS J080918.41+212615.2,T8,88.0,,,,19.207,16.156
ULAS J081110.86+252931.8,T7,87.0,,,,17.587,15.637
ULAS J081407.51+245200.9,T5 pec,85.0,,,,17.716,16.822
ULAS J081507.26+271119.2,T7 pec,87.0,,,,17.291,16.326
ULAS J081918.58+210310.4,T6,86.0,,,,17.058,15.229
